"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"DDX6"	0.24126558692386	3.93803392810825	4.17919025244375	5.77441849019668e-05	0.00014637309227368	0.67705333075604
"EXOC3"	0.291439702298772	3.11599378980307	4.1786750858837	5.78575664457e-05	0.000146623331083883	0.675177694469712
"EML4"	0.383891734524211	3.81263733284105	4.17812383551957	5.79791261535578e-05	0.000146894163044231	0.673170870590532
"ATP1B3"	-0.373258033088948	5.22484033748202	-4.17711627692935	5.82019428752649e-05	0.000147421334537145	0.669503360369941
"CYP2D6"	0.302987737171649	0.458467755221012	4.1752626336796	5.86140151836583e-05	0.000148427488436714	0.662757797483627
"MSC-AS1"	0.263495755131528	0.617850542083254	4.17516055094768	5.86367897204792e-05	0.000148447568912606	0.662386373621482
"NRSN2-AS1"	-0.342881968676035	2.03521482925023	-4.17470731005874	5.87380098032459e-05	0.000148666185277767	0.660737355480979
"GJB4"	0.329581021450635	0.247220561606851	4.17410292151543	5.88732458147005e-05	0.000148970763701165	0.658538623695208
"GTF2IRD1P1"	0.0343108360609116	0.042203123451137	4.1723916074464	5.92577862865285e-05	0.000149905859566224	0.652314224441106
"ZNF300"	0.354108422654342	0.820427057826259	4.17155715179505	5.9446165351278e-05	0.000150344373675463	0.649279817278455
"LACTB2-AS1"	0.0838246598245425	0.113792749850283	4.17113100812205	5.95425891365481e-05	0.000150550162165735	0.647730363852853
"RDH10"	0.711500118429825	3.52710799167526	4.17068454623947	5.96437712838891e-05	0.000150767874832884	0.646107158163638
"TRMT10C"	0.301702923684211	3.57912767766842	4.17033975119213	5.97220254337319e-05	0.000150927534581076	0.64485367074886
"BEX3"	-0.432589094919297	6.12380353920912	-4.16879235344713	6.00744350475616e-05	0.000151779775259125	0.639229109479242
"TTC16"	-0.355407612422949	0.407878562321234	-4.16822613798607	6.0203884747564e-05	0.000152068413103218	0.637171382911626
"EPPIN"	-0.125458399805447	0.0977308754492613	-4.16774480378752	6.03141390591038e-05	0.000152308431967434	0.635422291026449
"UBTF"	0.293248784383158	4.05991701154842	4.16724749301365	6.04282564037575e-05	0.000152558082311935	0.63361529846607
"SPTSSB"	0.538170688567312	0.362938309225272	4.16658515022084	6.05805651398104e-05	0.000152904000857674	0.631208903149128
"MAFTRR"	-0.0838192138894272	0.150410067808992	-4.16548030672815	6.08354487703632e-05	0.000153508576256279	0.627195457968874
"KLHDC10"	0.255827272411579	3.31093521368719	4.16497793141743	6.09516849759647e-05	0.000153763080161364	0.625370791991836
"LINC02100"	0.344638525278328	0.516331201876727	4.16319278978521	6.13664449448166e-05	0.000154770352950357	0.618888326465179
"TFPI2"	1.46839425369723	2.912373988943	4.1631010039122	6.1387843497653e-05	0.000154785283655202	0.618555075419959
"DSCR9"	0.0512926852821439	0.0705888982660053	4.16301823805105	6.14071453016409e-05	0.000154794921355283	0.618254578357472
"HNRNPA1P37"	0.0451838965324983	0.0421118032652	4.16289499889905	6.14358966589247e-05	0.00015482836859608	0.617807143510342
"TMEM74"	0.180975152913965	0.144416952661167	4.16104968371053	6.18679509246853e-05	0.000155877931279127	0.611108663693328
"KIAA1217"	0.436707149069298	3.23482909053096	4.16091371970076	6.18998999814266e-05	0.000155919143530042	0.610615201662204
"BIRC6"	0.377432115383158	2.58708989910509	4.16083975994581	6.19172858167621e-05	0.00015592366108477	0.61034678022609
"DNAJC30"	0.265214276879825	2.68463331550237	4.16074347374366	6.19399269832659e-05	0.00015594140730933	0.609997334877724
"ING3"	-0.212857843208772	1.91055821234456	-4.16058919567334	6.19762211727892e-05	0.000155986329778896	0.609437435737441
"APBB1IP"	-0.521809845642913	2.77967352930819	-4.16053503478748	6.19889674541332e-05	0.000155986329778896	0.609240881065258
"KCNA3"	-0.589576102537597	1.74240599161648	-4.15930217659246	6.22797906013394e-05	0.000156678718493936	0.604767237321175
"COX5BP6"	0.334073542649544	0.639978648450474	4.1588938397944	6.2376402745094e-05	0.000156882300666735	0.603285729829167
"TCEA1P4"	0.1249721940121	0.258883660597311	4.15876516521515	6.24068768169671e-05	0.000156919479046938	0.602818901189483
"FEM1A"	-0.100497876356474	0.389453785300886	-4.15855772948873	6.24560340030086e-05	0.000157003604834109	0.602066351123238
"CCDC33"	-0.492942352175963	0.521623979310919	-4.15791894245054	6.26076442673297e-05	0.000157345172825659	0.599749087353036
"USP51"	-0.300312984963597	1.04257813764729	-4.15714035505583	6.27929122170274e-05	0.000157771136223687	0.596925037523903
"CRYL1"	-0.392895982947894	3.79930173564939	-4.15701174906663	6.28235650775845e-05	0.000157808503083608	0.596458602276114
"HDHD2"	-0.241850202517719	2.558070333355	-4.15687325364943	6.28565911035543e-05	0.000157851810907972	0.595956311367493
"THOC2"	0.320874696275965	2.82382306641693	4.15647749540729	6.2951056584189e-05	0.000158049351203086	0.594521055360136
"RFK"	0.420464472104209	3.29420175935018	4.15526736996545	6.32407528377474e-05	0.000158736829412017	0.590133040051187
"RAB3A"	0.380157078252649	1.25097081511154	4.15379884665469	6.3594025343417e-05	0.000159583501489127	0.584809314109648
"CYCSP45"	0.118022961306128	0.160997342859048	4.15286899000416	6.38186922933084e-05	0.000160107105602881	0.581439090843846
"CACNA1I"	0.155750690298676	0.139284663680927	4.15198495752533	6.40329931559951e-05	0.000160604447343855	0.578235469704373
"ARL14"	0.705096114846886	0.464463779306355	4.15133532990326	6.41909109747062e-05	0.000160960157910497	0.575881621640127
"TPST1"	0.352258282040001	2.96004614555667	4.14884251085603	6.48003631176272e-05	0.00016244763880077	0.566851704246297
"ANAPC1P1"	0.0377057257833918	0.0327474844070883	4.14783954474789	6.50471334517347e-05	0.000163025397122142	0.563219713912204
"PRPF6"	0.269150483773685	5.43003147680614	4.14747831754564	6.51362305144548e-05	0.000163207793822237	0.561911778425827
"ARHGAP33"	0.384976279307877	0.969493241583447	4.14680639852128	6.5302271418787e-05	0.000163582844235438	0.559479109515237
"MT-CYB"	-0.54739928287316	11.3169566820248	-4.14573941575477	6.55667725400139e-05	0.000164204288855532	0.555616716598131
"ACHE"	0.71622212318923	1.18976661079672	4.14521211978581	6.56978662620483e-05	0.00016449140275926	0.553708217174339
"PCDHB2"	0.56932834950496	1.23876273838139	4.14418137733186	6.59548505393186e-05	0.000165093493214815	0.549978055477185
"PPP1CB"	0.275682064816842	5.7493571889393	4.14113796370279	6.67192696996545e-05	0.000166965139388525	0.538968209086974
"SHISAL1"	0.377225948096523	0.490400043909305	4.13874016830767	6.73275031483689e-05	0.000168445091689689	0.530298146222622
"CD2BP2"	0.203515124712983	4.32652947616474	4.13688148395649	6.78026375984887e-05	0.000169591389691067	0.523579972744297
"ACOT13"	0.326799082001228	2.90459454395482	4.13482855677264	6.8331161958624e-05	0.000170870622552198	0.516162298215846
"ZNF827"	0.286495091965263	1.74288387674068	4.13394118074556	6.85608366684897e-05	0.000171402091671224	0.512956855031998
"ZNF44"	-0.266435195516807	1.55195942671686	-4.13245345231197	6.89475586530841e-05	0.000172325815178915	0.507583914300282
"SHQ1"	0.192649875351228	2.01208948148368	4.13164161615288	6.91594693091936e-05	0.000172812267139414	0.504652564408175
"CYP19A1"	0.0559537820217132	0.0746712109859085	4.13064019257364	6.94217274100645e-05	0.000173424250337408	0.501037244095265
"RTL8A"	0.332254563808595	4.89803648743009	4.12917959421508	6.9805946407208e-05	0.000174340525492527	0.495765379067659
"EHD4"	-0.328168864615789	3.72661115053105	-4.12750082907024	7.02500732130347e-05	0.000175405925625555	0.489707765205055
"PRR5L"	-0.413939422150614	1.90266458033445	-4.12394578210821	7.11995383803942e-05	0.000177732247579616	0.476885826427279
"TUBBP2"	0.112893750833647	0.144522960559224	4.12277317547985	7.15154011056814e-05	0.000178456500528872	0.472658391706455
"SOX15"	0.446773506753333	0.912776814584175	4.12273626487281	7.15253654119719e-05	0.000178456500528872	0.472525337471061
"RYBP"	-0.30677343002193	3.32963594937886	-4.12167033456316	7.1813696329102e-05	0.000179131195632582	0.468683283898614
"MECOM"	-0.595441641412001	3.16978044323295	-4.12160149226866	7.18323562046154e-05	0.000179133057866871	0.468435173035292
"THAP9-AS1"	0.335069855999825	2.65033106369886	4.12035423835578	7.21712332767863e-05	0.000179904081031243	0.463940541592289
"CLEC10A"	-0.610695341670263	2.33194029086294	-4.12033116270317	7.21775173097345e-05	0.000179904081031243	0.463857395136543
"SNX8"	0.327279300314737	2.97047785214702	4.12014997412963	7.22268773673553e-05	0.000179982251102306	0.463204546350914
"IGLV3-29"	0.650103570587579	0.449821110738193	4.11828420768518	7.27370415506146e-05	0.000181208374565557	0.456483152571667
"WASHC2A"	-0.276266472153509	2.92717122314237	-4.11673709102826	7.3162693174349e-05	0.000182223395203858	0.450911396200373
"DPH6"	0.147750423853439	0.794031679749263	4.11610396139631	7.33375708135612e-05	0.000182613473141338	0.448631701533609
"HAAO"	-0.310022928821088	1.56290896824367	-4.11563086472762	7.34685069218376e-05	0.000182893967940845	0.446928402954129
"RAB37"	-0.480176420841754	1.45486063079719	-4.11472162569247	7.37207807483737e-05	0.000183476308482762	0.443655259542343
"ZNF736"	0.30498218251193	1.1864215441296	4.11264283827281	7.43006747879056e-05	0.000184873537665851	0.43617390199534
"CRYM-AS1"	0.0838973645727473	0.104873828778537	4.11233232386675	7.43876695223967e-05	0.000185043954035813	0.435056630344004
"TNFRSF10D"	-0.560617359297193	2.27916310199456	-4.1118028961673	7.45362208261487e-05	0.000185367373355257	0.433151823805664
"PVALB"	-0.356179603891098	0.590360827372047	-4.11152445446485	7.46144623685291e-05	0.000185515818917278	0.432150102456689
"PRIMA1"	-0.313200955445716	0.450513919159177	-4.11119953830743	7.47058626288732e-05	0.000185672791340392	0.430981248152317
"BACE1"	-0.342442679170702	2.8346169131536	-4.11116803182756	7.47147312353736e-05	0.000185672791340392	0.430867910287534
"C11orf16"	-0.701007775254678	0.9467148103705	-4.11066939544515	7.4855224364541e-05	0.000185975712706934	0.429074257461799
"RNMT"	0.252216599682632	2.7888788117743	4.11052603205356	7.48956644959225e-05	0.00018602996645783	0.428558592533131
"RPL26P30"	-0.477450640143233	0.987654936751594	-4.10971103019504	7.51259593200857e-05	0.000186555647678385	0.425627358727915
"POLDIP3"	-0.235519170144386	4.72667672034991	-4.10945101084344	7.51995755569761e-05	0.000186692094232811	0.42469226423913
"RHOG"	-0.307524767830876	5.16829926805333	-4.1080878914499	7.55866318604371e-05	0.000187606433011758	0.419790863216871
"RCL1"	-0.21773571693035	1.97195922480325	-4.10788473726096	7.5644480452192e-05	0.000187703425439682	0.419060479902134
"CEP89"	0.313705079001403	1.90978569093246	4.10715896494892	7.58514923190045e-05	0.000188170410119088	0.416451389635829
"LKAAEAR1"	-0.296475205655977	0.315097238459759	-4.10545612971907	7.63393243398679e-05	0.000189333641715942	0.410331180529784
"PRAMENP"	0.0965136860866612	0.0764067862702308	4.10510280514605	7.64409213996687e-05	0.000189538609966944	0.409061521953286
"TGFBI"	0.849881230234211	4.93420637286377	4.10470955029982	7.6554152566244e-05	0.000189772316723461	0.407648470604757
"DRAIC"	0.600606682733433	0.626521626385215	4.10282242797017	7.70997572309681e-05	0.000191077465256427	0.400869019212703
"MIR3150BHG"	0.0448106074784133	0.0444524882473132	4.10269440828164	7.71369048850048e-05	0.000191122162747782	0.400409194544306
"SFXN2"	0.28523553906693	1.39721016299566	4.10163245099895	7.7445716244579e-05	0.000191839772713845	0.396595236762765
"DAP3P2"	0.108525666585426	0.225074197100857	4.10086948767744	7.76683124995761e-05	0.000192343517829559	0.393855550021115
"PATL1"	0.342938684038947	3.70510613795649	4.10033810612696	7.78237061779224e-05	0.000192680629309043	0.39194766178316
"IGHMBP2"	0.241349697448439	1.78888831187543	4.09957690901038	7.8046824546137e-05	0.000193185209272616	0.38921495609558
"PSMC3IP"	0.318644060722965	1.14143332814122	4.09864088345025	7.832202782719e-05	0.000193818430653774	0.385855129990139
"SLC12A6"	-0.309280690651228	2.39729568267281	-4.098234291793	7.84418602427469e-05	0.000194066947656474	0.384395862766464
"LINC02099"	0.0362323911122407	0.035151023139803	4.09736976870841	7.86972401014271e-05	0.000194650606236525	0.381293425373133
"TMEM200C"	0.142203919115603	0.160910653438549	4.09715340506845	7.8761278340605e-05	0.000194760826757183	0.38051705627301
"PLXDC2"	-0.532280702470264	3.43133930567101	-4.09685420255946	7.88499170586962e-05	0.000194931809786641	0.379443489817193
"PARVA"	-0.310255127440702	3.58102044804018	-4.09580628435343	7.91611166917706e-05	0.000195652784705315	0.375683920133584
"TBK1"	0.210640636879122	2.88424661176956	4.09506336489545	7.93824532988544e-05	0.000196151354827908	0.373019013016775
"GLCCI1"	-0.496277800662667	2.4828810118513	-4.09483507086918	7.94505874861562e-05	0.000196271214145643	0.372200177454663
"GRAP"	-0.229460901187321	0.680769138193778	-4.09395430554784	7.97139765214503e-05	0.000196873244063844	0.369041402186586
"CCDC149"	0.203055087023316	1.74832863693273	4.09310759165179	7.99679709008208e-05	0.000197451780002027	0.366005224114325
"TMEM185A"	0.175293631567544	1.47038047366798	4.09179347329917	8.03637113288401e-05	0.000198379934161541	0.361293932590406
"STEAP4"	-0.802486357251262	4.28400097520402	-4.08918961237022	8.1153398687703e-05	0.000200279858558003	0.351962056374084
"G6PC3"	0.284119140551052	3.62241701229114	4.08786640744416	8.15575367329063e-05	0.000201227576444378	0.347221563368706
"ADGRF5P1"	-0.188934730935998	0.394763401035478	-4.08682931674663	8.18756352638253e-05	0.000201962593152011	0.343506894971992
"SMURF1"	0.352902324231052	3.65110886540974	4.08527341046414	8.23550951693932e-05	0.000203095179209354	0.33793523725103
"COMMD4"	0.257192193614913	2.80833685299377	4.08493008513038	8.24612539948733e-05	0.000203306839237853	0.336706010869647
"FDX1"	-0.282505855884737	3.42068670068605	-4.08379129201135	8.28143165149804e-05	0.000204126981796846	0.332629277323512
"MT-ND2"	-0.541363322692984	11.1649562816553	-4.082525257592	8.32085269761114e-05	0.000205048119704562	0.328098027531568
"PRMT5-AS1"	0.0536802165495316	0.0949561146411833	4.08106861638944	8.36643104211204e-05	0.00020612049869702	0.322885870772117
"TIGD7"	0.177570642414175	0.640026483470403	4.07930947758432	8.42179324292849e-05	0.000207433331106613	0.316593159418238
"LNCOC1"	0.0876872106030402	0.090333538530599	4.07769275485643	8.47298260897913e-05	0.000208611521299376	0.310811671089439
"TBC1D23"	0.232403143365438	3.14603141158991	4.0776670151337	8.47379999518063e-05	0.000208611521299376	0.310719638223474
"DNM2"	-0.273905087218772	3.77570886675395	-4.07731336907173	8.48503796553387e-05	0.000208836770010679	0.309455213774974
"KDM2A"	0.314085428302983	3.84581921394395	4.07671691606926	8.50402405576969e-05	0.000209252560427404	0.30732284331274
"NMI"	0.300172634361403	3.11748391578807	4.07386228941833	8.59545611097643e-05	0.000211450334833369	0.297120521966412
"CSNK2A3"	0.140801550305939	0.271810159001287	4.07084609301265	8.69308536605861e-05	0.000213799443336414	0.286346534423456
"LINC02596"	-0.0806112063212667	0.0641017159003035	-4.07072347257332	8.69707675524955e-05	0.000213845014881966	0.285908654400014
"CCL22"	0.812571804364983	2.07955104453411	4.06981696441657	8.7266387607264e-05	0.000214519143577345	0.282671800379907
"PLA2G4D"	0.113010305875879	0.16226410717999	4.06690677583726	8.82219393285037e-05	0.000216814793139601	0.27228406472051
"ARRDC2"	-0.447751880091228	3.52874050440684	-4.06612444684166	8.84805178066724e-05	0.000217396849647844	0.269492534199787
"SDHB"	0.2524424475214	4.65109872649807	4.0637590130358	8.92667703102349e-05	0.00021927479810915	0.261054553751878
"MCAT"	0.262100027857369	2.65354472984675	4.06339154299835	8.93895131228571e-05	0.000219522379967724	0.259744042178679
"HSCB"	0.344495777139299	2.85164538601579	4.06327309808092	8.94291106579428e-05	0.000219565702572902	0.259321649864694
"MMD"	0.582582870315088	3.16899976448982	4.06316037210651	8.94668118742158e-05	0.000219604349224879	0.258919660679417
"IPO5"	0.277646933065438	3.86819097764974	4.06299925127086	8.95207251686158e-05	0.000219682761149977	0.258345106258191
"MT-TT"	-0.826168686550526	1.95323154115142	-4.06218230980734	8.9794564121906e-05	0.000220264861909793	0.255432166876481
"CDH17"	0.540864473739075	0.38903003295962	4.06216020674413	8.98019842006227e-05	0.000220264861909793	0.255353360828537
"PPIAP11"	0.324194318834711	0.849095296785399	4.05922905487524	9.07911985865406e-05	0.00022263658309598	0.244905492207875
"RGS18"	-0.41220650049872	1.33101294627597	-4.05893862378786	9.08897800450256e-05	0.000222823682385451	0.243870578778246
"WDR45"	0.230109684300702	3.10440366177404	4.05572224652966	9.19883910395095e-05	0.000225461742743896	0.232413128935108
"LINC01267"	-0.290152383284296	0.268663191226059	-4.05468752553478	9.23445119036521e-05	0.000226279127428699	0.228728663487974
"LYRM4"	0.243370951467368	1.74808206111018	4.05426280553492	9.24910697362768e-05	0.000226582728408322	0.227216510867953
"IPPK"	0.160968863493912	0.843681747965307	4.05385726124625	9.26312183253354e-05	0.000226870483285171	0.225772740838909
"HHEX"	-0.416135076645088	2.39543847168728	-4.05362656313686	9.27110339684517e-05	0.000227010367209725	0.224951485252086
"MYL12B"	-0.301983953961753	7.88603823771456	-4.053254077258	9.28400434731295e-05	0.000227270608257355	0.223625557068713
"DLD"	0.240735829556842	3.81516257322702	4.0530993625313	9.28936789882615e-05	0.000227346253030498	0.223074849854302
"NCF4"	-0.580204348582982	3.66017919425605	-4.05231112912431	9.31673993677957e-05	0.000227960360576941	0.220269375883874
"HLA-DRB6"	-1.19699927822836	5.40811331176555	-4.05152350775494	9.3441677952687e-05	0.000228575533152365	0.217466487074999
"CFAP53"	-0.820933783942737	1.50349357908972	-4.05115438048048	9.35704873098637e-05	0.000228834647370662	0.216153022882218
"SDR16C5"	-0.78362173327442	4.30860539314595	-4.04863116098763	9.44555418896188e-05	0.000230942645206892	0.207177053352203
"IGKV2OR2-1"	0.414641233497916	0.380511333553714	4.04818215928762	9.46138726672016e-05	0.000231273216003915	0.205580235777047
"DOCK3"	0.232629441581767	0.320706254141648	4.04673634909334	9.51254335638148e-05	0.000232466846441385	0.200439294006407
